0,1,2,place_name,total_count,place_id
0.15789473684210525,0.0,0.8421052631578947,한라산영실코스,57,877
0.34615384615384615,0.038461538461538464,0.6153846153846154,백록담,26,280
0.3157894736842105,0.015037593984962405,0.6691729323308271,중문관광단지,133,777
0.19047619047619047,0.09523809523809523,0.7142857142857143,서귀포잠수함(대국해저관광)	,42,382
0.0,0.0,1.0,엉또폭포,28,526
0.1111111111111111,0.0,0.8888888888888888,동백포레스트,9,195
0.3333333333333333,0.1111111111111111,0.5555555555555556,섶섬(서귀포해양도립공원),18,417
0.3333333333333333,0.0,0.6666666666666666,감귤박물관 월라봉 산책로 - 생이소리길,3,19
0.0,0.0,1.0,중문색달해변(해산물),8,780
0.19540229885057472,0.017241379310344827,0.7873563218390804,문섬(서귀포해양도립공원),174,249
0.2,0.0,0.8,돔베낭길,5,190
0.4,0.0,0.6,고근산(고공산),10,42
0.25,0.0,0.75,천지연기정길,4,807
0.2,0.0,0.8,소천지,5,378
0.2,0.0,0.8,제주다이브 체험다이빙,5,660
0.15384615384615385,0.15384615384615385,0.6923076923076923,제주해양레저파크,13,749
0.0,0.0,1.0,중문리 신사터,1,778
0.24370208105147864,0.04764512595837897,0.7086527929901424,들렁모루 산책길,1826,204
0.17331288343558282,0.01687116564417178,0.8098159509202454,법정사,1304,286
0.11006289308176101,0.049266247379454925,0.8406708595387841,제주해양레저 ,954,748
0.3333333333333333,0.0,0.6666666666666666,월라봉(효돈),45,589
1.0,0.0,0.0,거믄여해안경승지,1,2
0.20689655172413793,0.0,0.7931034482758621,"보롬이(하논, 화구구)",29,22
0.248,0.04,0.712,섭지코지,125,400
0.11612903225806452,0.03225806451612903,0.8516129032258064,아쿠아플라넷 제주,310,496
0.1111111111111111,0.037037037037037035,0.8518518518518519,제주민속촌,27,676
0.0,0.07142857142857142,0.9285714285714286,붉은오름(표선면),14,313
0.22518159806295399,0.014527845036319613,0.7602905569007264,남원항 (남원포구),413,128
0.0,0.16666666666666666,0.8333333333333334,두산봉(말미오름),12,202
0.1891891891891892,0.0,0.8108108108108109,오림반,37,545
0.16666666666666666,0.0,0.8333333333333334,온평리 포구,6,552
0.0,0.4444444444444444,0.5555555555555556,낙타트래킹,9,121
0.29411764705882354,0.058823529411764705,0.6470588235294118,"대수산봉(큰물뫼,물미오름)",17,161
0.5151515151515151,0.0,0.48484848484848486,이음새,33,610
1.0,0.0,0.0,성산오조리해안,1,407
0.20512820512820512,0.0,0.7948717948717948,모구리오름,78,234
0.34375,0.0,0.65625,이승이오름(이승악),32,609
0.35294117647058826,0.0,0.6470588235294118,아이리스촬영지(하얀등대),17,492
0.08333333333333333,0.0,0.9166666666666666,성산 유채꽃재배단지,12,405
0.5555555555555556,0.0,0.4444444444444444,지포뮤지엄,9,788
0.42105263157894735,0.05263157894736842,0.5263157894736842,5.16도로숲터널,19,5
0.2,0.0,0.8,큰사슴이오름,10,827
1.0,0.0,0.0,영주산,1,537
0.5294117647058824,0.0,0.47058823529411764,마흐니 숲길,17,221
0.2222222222222222,0.0,0.7777777777777778,신천리 벽화마을,27,475
0.4153846153846154,0.0,0.5846153846153846,통오름,65,843
0.0,0.0,1.0,신양해안도로,4,470
0.0,0.0,1.0,표선세화해안도로,3,858
0.30434782608695654,0.0,0.6956521739130435,사려니오름,23,334
0.11764705882352941,0.0,0.8823529411764706,족은사슴이오름,17,767
0.2,0.0,0.8,독자봉,5,185
0.2222222222222222,0.05555555555555555,0.7222222222222222,개오름,18,25
0.3333333333333333,0.0,0.6666666666666666,한모살 (표선백사장),6,885
0.16666666666666666,0.0,0.8333333333333334,감귤상웨빵 체험,6,20
0.2727272727272727,0.09090909090909091,0.6363636363636364,모지오름,11,237
0.42105263157894735,0.05263157894736842,0.5263157894736842,매오름,19,227
0.09375,0.0,0.90625,공천포구,32,56
0.0,0.0,1.0,토산봉(망오름),6,839
0.4,0.0,0.6,좌보미오름,15,774
0.3125,0.0625,0.625,궁대오름(궁대악),16,74
0.2727272727272727,0.09090909090909091,0.6363636363636364,망장포,11,226
0.18249837345478204,0.03166341357623075,0.7858382129689873,신산환해장성,9222,467
0.23225806451612904,0.015053763440860216,0.7526881720430108,성산~세화 해안도로,465,406
0.2367713004484305,0.033183856502242155,0.7300448430493274,서귀포 다이브센터,1115,376
0.2366504854368932,0.04733009708737864,0.7160194174757282,농개,824,140
0.3197781885397412,0.015711645101663587,0.6645101663585952,"자배봉(자배오름,망오름)",1082,625
0.13565891472868216,0.06589147286821706,0.7984496124031008,제주오렌지,1548,701
0.15749039692701663,0.011523687580025609,0.8309859154929577,온평리 환해장성,781,553
0.24597207303974222,0.017185821697099892,0.7368421052631579,성산일출봉,931,408
0.27,0.00875,0.72125,광치기해변,800,65
0.21726755218216318,0.027514231499051234,0.7552182163187856,휴애리 자연생활공원,1054,925
0.202,0.034,0.764,제주동백수목원,1000,667
0.2876506024096386,0.0391566265060241,0.6731927710843374,보롬왓,664,296
0.1903485254691689,0.013404825737265416,0.7962466487935657,성읍민속마을,746,414
0.15384615384615385,0.05128205128205128,0.7948717948717948,제주해양동물박물관,78,747
0.14285714285714285,0.025210084033613446,0.8319327731092437,제주허브동산,238,751
0.4866666666666667,0.013333333333333334,0.5,붉은오름 자연휴양림,150,311
0.23660714285714285,0.03125,0.7321428571428571,김영갑갤러리 두모악,224,111
0.2273706896551724,0.14331896551724138,0.6293103448275862,제주커피박물관 바움 Baum,928,741
0.23893805309734514,0.008849557522123894,0.7522123893805309,사라오름,113,332
0.21388888888888888,0.05,0.7361111111111112,일출랜드,360,618
0.12433075550267698,0.060083283759666865,0.8155859607376561,제주올레 1코스,1681,717
0.13861386138613863,0.019801980198019802,0.8415841584158416,따라비오름,101,207
0.3637566137566138,0.011904761904761904,0.6243386243386243,제주베니스랜드,756,678
0.18716577540106952,0.026737967914438502,0.786096256684492,성읍녹차마을,187,411
0.18053777208706787,0.023047375160051217,0.7964148527528809,백약이오름,781,281
0.07213930348258707,0.07711442786069651,0.8507462686567164,남원큰엉해변,402,127
0.21739130434782608,0.0,0.782608695652174,미천굴,115,259
0.11301369863013698,0.03767123287671233,0.8493150684931506,유민미술관,292,602
0.0821917808219178,0.0136986301369863,0.9041095890410958,대장금촬영지(제주민속촌),73,165
0.25892857142857145,0.008928571428571428,0.7321428571428571,옷귀마테마타운,112,555
0.24957264957264957,0.010256410256410256,0.7401709401709402,머체왓숲길,585,229
0.13818181818181818,0.06181818181818182,0.8,신흥2리 동백마을,275,482
0.3103448275862069,0.034482758620689655,0.6551724137931034,제주올레 2코스,58,720
0.25396825396825395,0.03968253968253968,0.7063492063492064,혼인지,126,909
0.18051575931232092,0.03868194842406877,0.7808022922636103,세계술박물관,698,418
0.3282442748091603,0.030534351145038167,0.6412213740458015,신양섭지해수욕장,131,468
0.12706611570247933,0.029958677685950414,0.8429752066115702,폴개협동조합,968,857
0.08333333333333333,0.013888888888888888,0.9027777777777778,다이나믹메이즈,144,150
0.2184115523465704,0.05054151624548736,0.7310469314079422,성읍랜드,554,412
0.29310344827586204,0.08620689655172414,0.6206896551724138,옥돔마을,58,551
0.2665505226480836,0.02264808362369338,0.710801393728223,표선해수욕장,574,859
0.24829157175398633,0.012528473804100227,0.7391799544419134,제주아리랑 NEW 혼,878,694
0.1196769456681351,0.03010279001468429,0.8502202643171806,효명사,1362,921
0.14473684210526316,0.02631578947368421,0.8289473684210527,제주올레 3코스,76,721
0.2014260249554367,0.016042780748663103,0.7825311942959001,조랑말체험공원,1122,755
0.31648936170212766,0.00997340425531915,0.6735372340425532,해품은체험농장,1504,895
0.25934579439252337,0.018691588785046728,0.7219626168224299,청초밭영농조합법인,428,810
0.26993865030674846,0.05521472392638037,0.6748466257668712,오름터 민속마을,163,544
0.16216216216216217,0.02702702702702703,0.8108108108108109,오조포구,74,548
0.18571428571428572,0.0653061224489796,0.7489795918367347,위미리 동백나무군락,490,597
0.4057971014492754,0.014492753623188406,0.5797101449275363,위미항,69,598
0.037037037037037035,0.037037037037037035,0.9259259259259259,물영아리오름,27,255
0.09433962264150944,0.018867924528301886,0.8867924528301887,허브동산 미디어 파사드 (media facade),106,898
0.07207207207207207,0.018018018018018018,0.9099099099099099,빛의 벙커,111,325
0.10909090909090909,0.045454545454545456,0.8454545454545455,포토갤러리 자연사랑미술관,110,856
0.18206053002979458,0.04249647169515446,0.7754429982750509,목장카페 드르쿰다,6377,239
0.22296865003198976,0.03550863723608445,0.7415227127319258,공천포,6252,55
0.21118555199533937,0.051267113311972035,0.7375473346926886,제주올레 4코스,3433,722
0.25928822839264765,0.03519749706687524,0.7055142745404771,제주올레 5코스,2557,723
0.18387553041018387,0.0297029702970297,0.7864214992927864,태웃개,707,832
0.2056151940545004,0.037985136251032205,0.7563996696944674,고흐의 정원,1211,52
0.2260536398467433,0.034482758620689655,0.7394636015325671,고살리숲길,261,48
0.2757201646090535,0.024691358024691357,0.6995884773662552,수악 (물오름),243,451
0.25,0.03431372549019608,0.7156862745098039,쇠와꽃 승마장,204,448
0.1828125,0.0390625,0.778125,알프스승마장포니,640,510
0.3230769230769231,0.03076923076923077,0.6461538461538462,성읍승마장,130,415
0.16363636363636364,0.0,0.8363636363636363,성산포항,110,410
0.11538461538461539,0.05384615384615385,0.8307692307692308,일출랜드 아트센터,130,619
0.17567567567567569,0.14189189189189189,0.6824324324324325,대포해안주상절리대,148,775
0.12037037037037036,0.12037037037037036,0.7592592592592593, 제주 올레길,108,703
0.3022508038585209,0.03858520900321544,0.6591639871382636, 산방산,311,340
0.12658227848101267,0.0759493670886076,0.7974683544303798, 헬로 키티 아일랜드,79,899
0.14285714285714285,0.05714285714285714,0.8, 건강과 성 박물관,35,34
0.19230769230769232,0.038461538461538464,0.7692307692307693, 제주항공우주박물관,26,745
0.12796208530805686,0.0995260663507109,0.7725118483412322, 카멜리아힐,211,818
0.24089635854341737,0.05322128851540616,0.7058823529411765, 산방굴사,357,337
0.4444444444444444,0.05555555555555555,0.5, 관음사,18,62
0.2608695652173913,0.0,0.7391304347826086, 더 마 파크,23,175
0.23076923076923078,0.057692307692307696,0.7115384615384616, 마라도,364,216
0.2948717948717949,0.0641025641025641,0.6410256410256411, 신화테마파크,78,479
0.0875,0.0125,0.9, 세계자동차제주박물관,80,419
0.20930232558139536,0.027906976744186046,0.7627906976744186, 이중섭 미술관,215,613
0.11538461538461539,0.08461538461538462,0.8, 가파도,130,15
0.225,0.025,0.75, 이호테우해변,120,616
0.2571428571428571,0.08571428571428572,0.6571428571428571, 제주 공룡 랜드,35,648
0.23780487804878048,0.10365853658536585,0.6585365853658537, 제주평화박물관,164,743
0.35403726708074534,0.016149068322981366,0.6298136645962733,오설록티뮤지엄,805,547
0.18473895582329317,0.040160642570281124,0.7751004016064257,곶자왈,249,57
0.1689497716894977,0.1780821917808219,0.6529680365296804,알뜨르비행장,219,503
0.14777327935222673,0.058704453441295545,0.7935222672064778,바이나흐튼 크리스마스 박물관,494,270
0.041666666666666664,0.03125,0.9270833333333334,제주실탄사격장,96,693
0.21601489757914338,0.0186219739292365,0.7653631284916201,사계 용머리해안,537,327
0.12941176470588237,0.021848739495798318,0.8487394957983193,"군산(군산오름,코메오름)",595,71
0.13496932515337423,0.022494887525562373,0.8425357873210634,천주교길 정난주길(고통의길)  ,489,806
0.14285714285714285,0.03571428571428571,0.8214285714285714,볼레낭길,28,301
0.1,0.0,0.9,그린크루즈(산방산유람선),20,83
0.5,0.0,0.5,모슬봉 (모슬개오름),4,235
0.14285714285714285,0.0,0.8571428571428571,서광리 곶자왈생태탐방로,21,372
0.35294117647058826,0.11764705882352941,0.5294117647058824,섯알오름,17,401
0.16666666666666666,0.05555555555555555,0.7777777777777778,형제섬,18,906
0.037037037037037035,0.0,0.9629629629629629,화순금모래해수욕장담수수영장 ,27,912
0.0,0.0,1.0,"그대, 나의 뮤즈 : 클림트 to 마티스",4,79
0.0,0.0,1.0,별내린전망대,2,291
0.0,0.0,1.0,김서프제주,4,110
0.4,0.1,0.5,무릉곶자왈,10,242
0.2857142857142857,0.0,0.7142857142857143,큰넓궤,7,824
0.2,0.0,0.8,디스커버제주,5,206
0.21875,0.03125,0.75,화순금모래해수욕장,32,911
0.08333333333333333,0.0,0.9166666666666666,조은승마장,24,758
0.18518518518518517,0.0,0.8148148148148148,대정해변(하모해변),27,167
0.0,0.0,0.0,백조일손지묘(백조일손지지),0,880
0.06666666666666667,0.2,0.7333333333333333,백조일손지묘,15,284
0.0,0.0,1.0,마라도기원정사,6,217
0.07692307692307693,0.0,0.9230769230769231,신도포구,13,463
0.0,0.0,1.0,송악산 진지동굴,1,442
0.14240506329113925,0.060126582278481014,0.7974683544303798,송계순집터,316,437
0.13333333333333333,0.06666666666666667,0.8,제주무등이왓터,15,241
0.14285714285714285,0.0,0.8571428571428571,마복이오름,14,219
0.0,0.0,1.0,바당미술관,7,268
0.0,0.0,1.0,제주신화전설탐방로 신나락만나락,7,692
0.125,0.0,0.875,당오름(안덕면),8,157
0.21428571428571427,0.0,0.7857142857142857,왕이메오름,14,559
0.2202247191011236,0.01348314606741573,0.7662921348314606,용머리해안,445,566
0.12794612794612795,0.02356902356902357,0.8484848484848485,산방산탄산온천,297,342
0.22085889570552147,0.024539877300613498,0.754601226993865,송악산,163,441
0.08847736625514403,0.01646090534979424,0.8950617283950617,소인국테마파크,486,432
0.28888888888888886,0.007407407407407408,0.7037037037037037,산방산,135,338
0.20950323974082075,0.01079913606911447,0.7796976241900648,안덕계곡,463,499
0.30495049504950494,0.005940594059405941,0.689108910891089,이니스프리제주하우스,505,605
0.22580645161290322,0.03225806451612903,0.7419354838709677,사계해변,62,328
0.21029082774049218,0.02237136465324385,0.767337807606264,산방산 용머리해안 지질트레일,447,341
0.16009852216748768,0.029556650246305417,0.8103448275862069,점보빌리지,406,633
0.22929936305732485,0.03184713375796178,0.7388535031847133,초콜릿박물관,628,812
0.05612244897959184,0.07142857142857142,0.8724489795918368,제주곶자왈도립공원,392,649
0.12995245641838352,0.07606973058637084,0.7939778129952456,제주아트서커스,631,695
0.07377049180327869,0.010245901639344262,0.9159836065573771,본태박물관,488,300
0.23529411764705882,0.0196078431372549,0.7450980392156863,피규어뮤지엄 제주,51,863
0.24719101123595505,0.028089887640449437,0.7247191011235955,귤밭76번지,178,77
0.12408759124087591,0.06569343065693431,0.8102189781021898,대평포구,274,170
0.25,0.022727272727272728,0.7272727272727273,사계해안도로,44,329
0.06315789473684211,0.021052631578947368,0.9157894736842105,제주추사관,95,738
0.13333333333333333,0.11666666666666667,0.75,고산일과해안도로,60,47
0.16666666666666666,0.08333333333333333,0.75,이상한 나라의 앨리스,12,608
0.23214285714285715,0.08928571428571429,0.6785714285714286,논짓물,56,139
0.1951219512195122,0.07317073170731707,0.7317073170731707,하멜기념비,41,867
0.2571428571428571,0.03076923076923077,0.7120879120879121,제주올레 12코스,455,707
0.08842105263157894,0.023157894736842106,0.888421052631579,박수기정,475,273
0.2853598014888337,0.07196029776674938,0.6426799007444168,무민랜드,403,244
0.0625,0.041666666666666664,0.8958333333333334,모슬포항,96,236
0.08695652173913043,0.08695652173913043,0.8260869565217391,그랑블루 요트투어,23,80
0.21065989847715735,0.02284263959390863,0.766497461928934,대한민국최남단기념비/ 마라도 기념비,394,172
0.1592356687898089,0.025477707006369428,0.8152866242038217,제주제트,157,735
0.17391304347826086,0.023715415019762844,0.8023715415019763,제주올레 9코스,253,728
0.08917197452229299,0.041401273885350316,0.8694267515923567,제주올레 10코스,314,704
0.10096153846153846,0.038461538461538464,0.8605769230769231,조안베어뮤지엄,208,757
0.30597014925373134,0.13930348258706468,0.554726368159204,추사적거지,402,816
0.0,0.1111111111111111,0.8888888888888888,오페라 옴니아 : 라파엘로展,9,549
0.1839080459770115,0.04597701149425287,0.7701149425287356,제주올레 11코스,174,705
0.18666666666666668,0.04,0.7733333333333333,노리매공원,75,134
0.17901234567901234,0.043209876543209874,0.7777777777777778,대유ATV수렵사격랜드,162,164
0.3597335307179867,0.005921539600296077,0.6343449296817173,사려니숲길 - 붉은오름 입출구,1351,333
0.2127659574468085,0.02955082742316785,0.7576832151300237,우도,846,571
0.3069306930693069,0.019801980198019802,0.6732673267326733,협재해변,303,905
0.2875816993464052,0.02287581699346405,0.6895424836601307,월정리해변,306,594
0.1993214588634436,0.05343511450381679,0.7472434266327396,한라산,1179,876
0.3028229255774166,0.009409751924721984,0.6877673224978614,비자림,1169,321
0.20743494423791822,0.013382899628252789,0.779182156133829,만장굴,1345,224
0.17590822179732313,0.019120458891013385,0.8049713193116634,새별오름,1046,363
0.28996865203761757,0.011755485893416929,0.6982758620689655,제주절물자연휴양림,1276,734
0.25553319919517103,0.030181086519114688,0.7142857142857143,이호테우해변 빨간말등대,497,615
0.2568519968676586,0.014095536413469069,0.7290524667188724,함덕해수욕장,1277,889
0.2077922077922078,0.0,0.7922077922077922,한담해안산책로,77,515
0.24925816023738873,0.021760633036597428,0.7289812067260139,산굼부리,1011,336
0.16559139784946236,0.017204301075268817,0.8172043010752689,김녕미로공원,930,655
0.1839572192513369,0.01818181818181818,0.7978609625668449,용두암,935,564
0.27607361963190186,0.012269938650306749,0.7116564417177914,아침미소목장,163,495
0.2158273381294964,0.019984012789768184,0.7641886490807354,한림공원,1251,882
0.275320970042796,0.009985734664764621,0.7146932952924394,세화해변,701,425
0.15082644628099173,0.026859504132231406,0.8223140495867769,거문오름,968,29
0.20164233576642335,0.010036496350364963,0.7883211678832117,곽지해수욕장,1096,59
0.17827868852459017,0.05122950819672131,0.7704918032786885,제주조천 스위스마을,976,736
0.10228353948620361,0.03615604186489058,0.8615604186489058,제주카트장 제주레포츠랜드(주),2102,671
0.30072756669361356,0.004042037186742118,0.6952303961196443,환상숲곶자왈공원,1237,915
0.2297551789077213,0.011299435028248588,0.7589453860640302,금능해수욕장,1062,87
0.20823798627002288,0.02288329519450801,0.7688787185354691,용눈이오름,437,561
0.25274725274725274,0.03296703296703297,0.7142857142857143,오라동 청보리-메밀꽃밭,364,543
0.14906219151036526,0.006910167818361303,0.8440276406712734,제주 레일바이크,1013,670
0.2532467532467532,0.006493506493506494,0.7402597402597403,김녕해수욕장,308,105
0.20257234726688103,0.024115755627009645,0.7733118971061094,마방목지,622,218
0.2088998763906057,0.011124845488257108,0.7799752781211372,검멀레 해변,809,40
0.16004540295119182,0.032917139614074914,0.8070374574347332,메이즈랜드,881,231
0.37542662116040953,0.017064846416382253,0.6075085324232082,서빈백사해변(홍조단괴 산호해변),1172,575
0.15495867768595042,0.026859504132231406,0.8181818181818182,생각하는정원,968,368
0.3183098591549296,0.036619718309859155,0.6450704225352113,아날로그감귤밭,355,486
0.09861932938856016,0.047337278106508875,0.854043392504931,관덕정,507,61
0.43902439024390244,0.024390243902439025,0.5365853658536586,신비의도로,41,464
0.2506493506493506,0.015584415584415584,0.7337662337662337,도두 무지개 해안도로,770,177
0.10287610619469026,0.07853982300884955,0.8185840707964602,브릭캠퍼스 제주,904,315
0.2860335195530726,0.0067039106145251395,0.7072625698324022,한담해변,895,872
0.16209150326797386,0.02875816993464052,0.8091503267973856,제주 유리의성,765,731
0.09601634320735444,0.018386108273748723,0.8855975485188968,국립제주박물관,979,70
0.19220779220779222,0.05194805194805195,0.7558441558441559,테지움 제주,385,836
0.1724137931034483,0.016091954022988506,0.8114942528735632,다랑쉬오름,435,148
0.023255813953488372,0.08139534883720931,0.8953488372093024,플레이박스VR,86,862
0.15440508628519528,0.02633969118982743,0.8192552225249773,제주 돌문화공원,1101,665
0.1459227467811159,0.02145922746781116,0.8326180257510729,아부오름,233,491
0.10697674418604651,0.052093023255813956,0.8409302325581396,넥슨컴퓨터박물관,1075,132
0.26104417670682734,0.01606425702811245,0.7228915662650602,비양도,249,317
0.19309372797744892,0.018322762508809022,0.7885835095137421,스누피가든,1419,458
0.19852941176470587,0.029411764705882353,0.7720588235294118,서우봉,136,390
0.1806981519507187,0.049281314168377825,0.7700205338809035,수목원테마파크,974,449
0.11378205128205128,0.028846153846153848,0.8573717948717948,9.81 파크,1248,6
0.2462787550744249,0.014884979702300407,0.7388362652232747,월령 선인장 군락지,739,591
0.125,0.028361344537815126,0.8466386554621849,제주현대미술관,952,752
0.17886178861788618,0.008130081300813009,0.8130081300813008,차귀도,123,792
0.16606822262118492,0.017953321364452424,0.8159784560143627,금오름,1114,93
0.13846153846153847,0.020512820512820513,0.841025641025641,돌하르방 미술관,390,305
0.2868217054263566,0.023255813953488372,0.689922480620155,수월봉,258,452
0.21804511278195488,0.011278195488721804,0.7706766917293233,협재굴,532,903
0.2545454545454545,0.0,0.7454545454545455,김녕금속공예벽화마을,55,101
0.14016172506738545,0.020664869721473494,0.839173405211141,제주해녀박물관,1113,892
0.19678714859437751,0.020080321285140562,0.7831325301204819,도두봉,249,178
0.15254237288135594,0.0211864406779661,0.826271186440678,비체올린,472,322
0.1400462962962963,0.03009259259259259,0.8298611111111112,삼성혈,864,356
0.049689440993788817,0.024844720496894408,0.9254658385093167,제주도자전거대여 보물섬하이킹,161,299
0.2222222222222222,0.031746031746031744,0.746031746031746,정물오름,126,635
0.10651629072681704,0.010025062656641603,0.8834586466165414,제주불빛정원,798,685
0.24461538461538462,0.016923076923076923,0.7384615384615385,닭머르해안,650,153
0.19741100323624594,0.019417475728155338,0.7831715210355987,월정리 투명 카약,309,828
0.05327868852459016,0.018442622950819672,0.9282786885245902,제주빅볼랜드,488,686
