id,name,file,idx,area,like_num
461,스타빌,461_스타빌_0.png,0,서귀포시 서부,0
640,제로스테이션_ZEROPOINTTRAIL,640_제로스테이션_ZEROPOINTTRAIL_0.png,0,제주시,0
640,제로스테이션_ZEROPOINTTRAIL,640_제로스테이션_ZEROPOINTTRAIL_1.png,1,제주시,0
640,제로스테이션_ZEROPOINTTRAIL,640_제로스테이션_ZEROPOINTTRAIL_2.png,2,제주시,0
640,제로스테이션_ZEROPOINTTRAIL,640_제로스테이션_ZEROPOINTTRAIL_3.png,3,제주시,0
640,제로스테이션_ZEROPOINTTRAIL,640_제로스테이션_ZEROPOINTTRAIL_4.png,4,제주시,0
640,제로스테이션_ZEROPOINTTRAIL,640_제로스테이션_ZEROPOINTTRAIL_5.png,5,제주시,0
50,고요산책,50_고요산책_0.png,0,제주시,1
50,고요산책,50_고요산책_1.png,1,제주시,1
50,고요산책,50_고요산책_2.png,2,제주시,1
604,율랜드 다이브센터,604_율랜드 다이브센터_0.png,0,서귀포시,0
604,율랜드 다이브센터,604_율랜드 다이브센터_1.png,1,서귀포시,0
604,율랜드 다이브센터,604_율랜드 다이브센터_2.png,2,서귀포시,0
604,율랜드 다이브센터,604_율랜드 다이브센터_3.png,3,서귀포시,0
604,율랜드 다이브센터,604_율랜드 다이브센터_4.png,4,서귀포시,0
604,율랜드 다이브센터,604_율랜드 다이브센터_5.png,5,서귀포시,0
508,알제이,508_알제이_0.png,0,제주시 서부,0
508,알제이,508_알제이_1.png,1,제주시 서부,0
508,알제이,508_알제이_2.png,2,제주시 서부,0
508,알제이,508_알제이_3.png,3,제주시 서부,0
508,알제이,508_알제이_4.png,4,제주시 서부,0
698,제주양떼목장,698_제주양떼목장_0.png,0,제주시 서부,0
698,제주양떼목장,698_제주양떼목장_1.png,1,제주시 서부,0
698,제주양떼목장,698_제주양떼목장_2.png,2,제주시 서부,0
698,제주양떼목장,698_제주양떼목장_3.png,3,제주시 서부,0
698,제주양떼목장,698_제주양떼목장_4.png,4,제주시 서부,0
698,제주양떼목장,698_제주양떼목장_5.png,5,제주시 서부,0
698,제주양떼목장,698_제주양떼목장_6.png,6,제주시 서부,0
244,무민랜드,244_무민랜드_0.png,0,서귀포시 서부,3
244,무민랜드,244_무민랜드_1.png,1,서귀포시 서부,3
244,무민랜드,244_무민랜드_2.png,2,서귀포시 서부,3
244,무민랜드,244_무민랜드_3.png,3,서귀포시 서부,3
244,무민랜드,244_무민랜드_4.png,4,서귀포시 서부,3
244,무민랜드,244_무민랜드_5.png,5,서귀포시 서부,3
545,오림반,545_오림반_0.png,0,서귀포시 동부,1
545,오림반,545_오림반_1.png,1,서귀포시 동부,1
545,오림반,545_오림반_2.png,2,서귀포시 동부,1
545,오림반,545_오림반_3.png,3,서귀포시 동부,1
325,빛의 벙커,325_빛의 벙커_0.png,0,서귀포시 동부,1
325,빛의 벙커,325_빛의 벙커_1.png,1,서귀포시 동부,1
325,빛의 벙커,325_빛의 벙커_2.png,2,서귀포시 동부,1
325,빛의 벙커,325_빛의 벙커_3.png,3,서귀포시 동부,1
325,빛의 벙커,325_빛의 벙커_4.png,4,서귀포시 동부,1
325,빛의 벙커,325_빛의 벙커_5.png,5,서귀포시 동부,1
325,빛의 벙커,325_빛의 벙커_6.png,6,서귀포시 동부,1
325,빛의 벙커,325_빛의 벙커_7.png,7,서귀포시 동부,1
901,현의합장묘역,901_현의합장묘역_0.png,0,서귀포시 동부,0
901,현의합장묘역,901_현의합장묘역_1.png,1,서귀포시 동부,0
901,현의합장묘역,901_현의합장묘역_2.png,2,서귀포시 동부,0
901,현의합장묘역,901_현의합장묘역_3.png,3,서귀포시 동부,0
354,삼밭구석 & 동광리4·3희생자위령비,354_삼밭구석 & 동광리4·3희생자위령비_0.png,0,서귀포시 서부,1
354,삼밭구석 & 동광리4·3희생자위령비,354_삼밭구석 & 동광리4·3희생자위령비_1.png,1,서귀포시 서부,1
354,삼밭구석 & 동광리4·3희생자위령비,354_삼밭구석 & 동광리4·3희생자위령비_2.png,2,서귀포시 서부,1
354,삼밭구석 & 동광리4·3희생자위령비,354_삼밭구석 & 동광리4·3희생자위령비_3.png,3,서귀포시 서부,1
51,고포잇다이브센터,51_고포잇다이브센터_0.png,0,서귀포시 ,1
51,고포잇다이브센터,51_고포잇다이브센터_1.png,1,서귀포시 ,1
51,고포잇다이브센터,51_고포잇다이브센터_2.png,2,서귀포시 ,1
51,고포잇다이브센터,51_고포잇다이브센터_3.png,3,서귀포시 ,1
181,도령모루,181_도령모루_0.png,0,제주시,1
181,도령모루,181_도령모루_1.png,1,제주시,1
181,도령모루,181_도령모루_2.png,2,제주시,1
181,도령모루,181_도령모루_3.png,3,제주시,1
49,고씨주택,49_고씨주택_0.png,0,제주시,1
49,고씨주택,49_고씨주택_1.png,1,제주시,1
49,고씨주택,49_고씨주택_2.png,2,제주시,1
49,고씨주택,49_고씨주택_3.png,3,제주시,1
49,고씨주택,49_고씨주택_4.png,4,제주시,1
347,산지항 옛터,347_산지항 옛터_0.png,0,제주시 서부,0
347,산지항 옛터,347_산지항 옛터_1.png,1,제주시 서부,0
347,산지항 옛터,347_산지항 옛터_2.png,2,제주시 서부,0
347,산지항 옛터,347_산지항 옛터_3.png,3,제주시 서부,0
347,산지항 옛터,347_산지항 옛터_4.png,4,제주시 서부,0
657,제주농업학교 옛터,657_제주농업학교 옛터_0.png,0,제주시,1
657,제주농업학교 옛터,657_제주농업학교 옛터_1.png,1,제주시,1
657,제주농업학교 옛터,657_제주농업학교 옛터_2.png,2,제주시,1
657,제주농업학교 옛터,657_제주농업학교 옛터_3.png,3,제주시,1
114,김한미술관 & 카페3206,114_김한미술관 & 카페3206_0.png,0,제주시 서부,0
114,김한미술관 & 카페3206,114_김한미술관 & 카페3206_1.png,1,제주시 서부,0
114,김한미술관 & 카페3206,114_김한미술관 & 카페3206_2.png,2,제주시 서부,0
114,김한미술관 & 카페3206,114_김한미술관 & 카페3206_3.png,3,제주시 서부,0
114,김한미술관 & 카페3206,114_김한미술관 & 카페3206_4.png,4,제주시 서부,0
358,삼양방파제,358_삼양방파제_0.png,0,제주시,0
358,삼양방파제,358_삼양방파제_1.png,1,제주시,0
358,삼양방파제,358_삼양방파제_2.png,2,제주시,0
358,삼양방파제,358_삼양방파제_3.png,3,제주시,0
358,삼양방파제,358_삼양방파제_4.png,4,제주시,0
120,낙천아홉굿마을 의자공원,120_낙천아홉굿마을 의자공원_0.png,0,제주시 서부,0
120,낙천아홉굿마을 의자공원,120_낙천아홉굿마을 의자공원_1.png,1,제주시 서부,0
120,낙천아홉굿마을 의자공원,120_낙천아홉굿마을 의자공원_2.png,2,제주시 서부,0
120,낙천아홉굿마을 의자공원,120_낙천아홉굿마을 의자공원_3.png,3,제주시 서부,0
120,낙천아홉굿마을 의자공원,120_낙천아홉굿마을 의자공원_4.png,4,제주시 서부,0
223,만벵듸 공동장지,223_만벵듸 공동장지_0.png,0,제주시 서부,1
223,만벵듸 공동장지,223_만벵듸 공동장지_1.png,1,제주시 서부,1
584,원동,584_원동_0.png,0,제주시 서부,1
584,원동,584_원동_1.png,1,제주시 서부,1
584,원동,584_원동_2.png,2,제주시 서부,1
584,원동,584_원동_3.png,3,제주시 서부,1
844,통일관,844_통일관_0.png,0,제주시,0
844,통일관,844_통일관_1.png,1,제주시,0
844,통일관,844_통일관_2.png,2,제주시,0
844,통일관,844_통일관_3.png,3,제주시,0
844,통일관,844_통일관_4.png,4,제주시,0
844,통일관,844_통일관_5.png,5,제주시,0
844,통일관,844_통일관_6.png,6,제주시,0
844,통일관,844_통일관_7.png,7,제주시,0
844,통일관,844_통일관_8.png,8,제주시,0
84,그제바람 윈드서핑패들보드,84_그제바람 윈드서핑패들보드_0.png,0,제주시,3
84,그제바람 윈드서핑패들보드,84_그제바람 윈드서핑패들보드_1.png,1,제주시,3
84,그제바람 윈드서핑패들보드,84_그제바람 윈드서핑패들보드_2.png,2,제주시,3
603,육시우영,603_육시우영_0.png,0,제주시 서부,1
603,육시우영,603_육시우영_1.png,1,제주시 서부,1
763,조천중학원 옛터,763_조천중학원 옛터_0.png,0,제주시 동부,1
763,조천중학원 옛터,763_조천중학원 옛터_1.png,1,제주시 동부,1
258,미야즈클로젯 ,258_미야즈클로젯 _0.png,0,제주시,0
258,미야즈클로젯 ,258_미야즈클로젯 _1.png,1,제주시,0
258,미야즈클로젯 ,258_미야즈클로젯 _2.png,2,제주시,0
258,미야즈클로젯 ,258_미야즈클로젯 _3.png,3,제주시,0
258,미야즈클로젯 ,258_미야즈클로젯 _4.png,4,제주시,0
258,미야즈클로젯 ,258_미야즈클로젯 _5.png,5,제주시,0
258,미야즈클로젯 ,258_미야즈클로젯 _6.png,6,제주시,0
258,미야즈클로젯 ,258_미야즈클로젯 _7.png,7,제주시,0
258,미야즈클로젯 ,258_미야즈클로젯 _8.png,8,제주시,0
219,마복이오름,219_마복이오름_0.png,0,서귀포시 서부,0
219,마복이오름,219_마복이오름_1.png,1,서귀포시 서부,0
219,마복이오름,219_마복이오름_2.png,2,서귀포시 서부,0
219,마복이오름,219_마복이오름_3.png,3,서귀포시 서부,0
219,마복이오름,219_마복이오름_4.png,4,서귀포시 서부,0
219,마복이오름,219_마복이오름_5.png,5,서귀포시 서부,0
219,마복이오름,219_마복이오름_6.png,6,서귀포시 서부,0
63,대한불교조계종 관음사,63_대한불교조계종 관음사_0.png,0,제주시,1
63,대한불교조계종 관음사,63_대한불교조계종 관음사_1.png,1,제주시,1
63,대한불교조계종 관음사,63_대한불교조계종 관음사_2.png,2,제주시,1
63,대한불교조계종 관음사,63_대한불교조계종 관음사_3.png,3,제주시,1
440,송령이골,440_송령이골_0.png,0,서귀포시 동부,0
440,송령이골,440_송령이골_1.png,1,서귀포시 동부,0
440,송령이골,440_송령이골_2.png,2,서귀포시 동부,0
579,우도징기스칸승마체험,579_우도징기스칸승마체험_0.png,0,제주시 동부,0
579,우도징기스칸승마체험,579_우도징기스칸승마체험_1.png,1,제주시 동부,0
579,우도징기스칸승마체험,579_우도징기스칸승마체험_2.png,2,제주시 동부,0
391,서중천탐방로,391_서중천탐방로_0.png,0,서귀포시 동부,3
391,서중천탐방로,391_서중천탐방로_1.png,1,서귀포시 동부,3
391,서중천탐방로,391_서중천탐방로_2.png,2,서귀포시 동부,3
391,서중천탐방로,391_서중천탐방로_3.png,3,서귀포시 동부,3
391,서중천탐방로,391_서중천탐방로_4.png,4,서귀포시 동부,3
778,중문리 신사터,778_중문리 신사터_0.png,0,서귀포시,1
778,중문리 신사터,778_중문리 신사터_1.png,1,서귀포시,1
778,중문리 신사터,778_중문리 신사터_2.png,2,서귀포시,1
778,중문리 신사터,778_중문리 신사터_3.png,3,서귀포시,1
619,일출랜드 아트센터,619_일출랜드 아트센터_0.png,0,서귀포시 동부,0
619,일출랜드 아트센터,619_일출랜드 아트센터_1.png,1,서귀포시 동부,0
619,일출랜드 아트센터,619_일출랜드 아트센터_2.png,2,서귀포시 동부,0
619,일출랜드 아트센터,619_일출랜드 아트센터_3.png,3,서귀포시 동부,0
619,일출랜드 아트센터,619_일출랜드 아트센터_4.png,4,서귀포시 동부,0
760,조일구락부 옛터,760_조일구락부 옛터_0.png,0,제주시,0
760,조일구락부 옛터,760_조일구락부 옛터_1.png,1,제주시,0
760,조일구락부 옛터,760_조일구락부 옛터_2.png,2,제주시,0
760,조일구락부 옛터,760_조일구락부 옛터_3.png,3,제주시,0
19,감귤박물관 월라봉 산책로 - 생이소리길,19_감귤박물관 월라봉 산책로 - 생이소리길_0.png,0,서귀포시,3
19,감귤박물관 월라봉 산책로 - 생이소리길,19_감귤박물관 월라봉 산책로 - 생이소리길_1.png,1,서귀포시,3
19,감귤박물관 월라봉 산책로 - 생이소리길,19_감귤박물관 월라봉 산책로 - 생이소리길_2.png,2,서귀포시,3
19,감귤박물관 월라봉 산책로 - 생이소리길,19_감귤박물관 월라봉 산책로 - 생이소리길_3.png,3,서귀포시,3
19,감귤박물관 월라봉 산책로 - 생이소리길,19_감귤박물관 월라봉 산책로 - 생이소리길_4.png,4,서귀포시,3
19,감귤박물관 월라봉 산책로 - 생이소리길,19_감귤박물관 월라봉 산책로 - 생이소리길_5.png,5,서귀포시,3
19,감귤박물관 월라봉 산책로 - 생이소리길,19_감귤박물관 월라봉 산책로 - 생이소리길_6.png,6,서귀포시,3
110,김서프제주,110_김서프제주_0.png,0,서귀포시 서부,3
110,김서프제주,110_김서프제주_1.png,1,서귀포시 서부,3
110,김서프제주,110_김서프제주_2.png,2,서귀포시 서부,3
110,김서프제주,110_김서프제주_3.png,3,서귀포시 서부,3
110,김서프제주,110_김서프제주_4.png,4,서귀포시 서부,3
110,김서프제주,110_김서프제주_5.png,5,서귀포시 서부,3
110,김서프제주,110_김서프제주_6.png,6,서귀포시 서부,3
110,김서프제주,110_김서프제주_7.png,7,서귀포시 서부,3
266,바구스서핑스쿨,266_바구스서핑스쿨_0.png,0,제주시,2
266,바구스서핑스쿨,266_바구스서핑스쿨_1.png,1,제주시,2
266,바구스서핑스쿨,266_바구스서핑스쿨_2.png,2,제주시,2
266,바구스서핑스쿨,266_바구스서핑스쿨_3.png,3,제주시,2
266,바구스서핑스쿨,266_바구스서핑스쿨_4.png,4,제주시,2
266,바구스서핑스쿨,266_바구스서핑스쿨_5.png,5,제주시,2
620,임문숙 가족 헛묘,620_임문숙 가족 헛묘_0.png,0,서귀포시 서부,1
620,임문숙 가족 헛묘,620_임문숙 가족 헛묘_1.png,1,서귀포시 서부,1
620,임문숙 가족 헛묘,620_임문숙 가족 헛묘_2.png,2,서귀포시 서부,1
620,임문숙 가족 헛묘,620_임문숙 가족 헛묘_3.png,3,서귀포시 서부,1
162,대수포구,162_대수포구_0.png,0,제주시 서부,0
162,대수포구,162_대수포구_1.png,1,제주시 서부,0
162,대수포구,162_대수포구_2.png,2,제주시 서부,0
162,대수포구,162_대수포구_3.png,3,제주시 서부,0
162,대수포구,162_대수포구_4.png,4,제주시 서부,0
272,박성내,272_박성내_0.png,0,제주시,1
272,박성내,272_박성내_1.png,1,제주시,1
272,박성내,272_박성내_2.png,2,제주시,1
272,박성내,272_박성내_3.png,3,제주시,1
309,불카분낭 ,309_불카분낭 _0.png,0,제주시 동부,1
309,불카분낭 ,309_불카분낭 _1.png,1,제주시 동부,1
309,불카분낭 ,309_불카분낭 _2.png,2,제주시 동부,1
756,조수리 농어촌체험마을,756_조수리 농어촌체험마을_0.png,0,제주시 서부,0
756,조수리 농어촌체험마을,756_조수리 농어촌체험마을_1.png,1,제주시 서부,0
691,제주시 충혼묘지 4·3추모비,691_제주시 충혼묘지 4·3추모비_0.png,0,제주시,0
691,제주시 충혼묘지 4·3추모비,691_제주시 충혼묘지 4·3추모비_1.png,1,제주시,0
691,제주시 충혼묘지 4·3추모비,691_제주시 충혼묘지 4·3추모비_2.png,2,제주시,0
691,제주시 충혼묘지 4·3추모비,691_제주시 충혼묘지 4·3추모비_3.png,3,제주시,0
117,꿈바당 어린이도서관,117_꿈바당 어린이도서관_0.png,0,제주시,0
117,꿈바당 어린이도서관,117_꿈바당 어린이도서관_1.png,1,제주시,0
117,꿈바당 어린이도서관,117_꿈바당 어린이도서관_2.png,2,제주시,0
117,꿈바당 어린이도서관,117_꿈바당 어린이도서관_3.png,3,제주시,0
117,꿈바당 어린이도서관,117_꿈바당 어린이도서관_4.png,4,제주시,0
117,꿈바당 어린이도서관,117_꿈바당 어린이도서관_5.png,5,제주시,0
117,꿈바당 어린이도서관,117_꿈바당 어린이도서관_6.png,6,제주시,0
769,종남마을,769_종남마을_0.png,0,제주시,2
769,종남마을,769_종남마을_1.png,1,제주시,2
769,종남마을,769_종남마을_2.png,2,제주시,2
769,종남마을,769_종남마을_3.png,3,제주시,2
166,대정면 4.3사건 위령비,166_대정면 4.3사건 위령비_0.png,0,서귀포시 서부,1
166,대정면 4.3사건 위령비,166_대정면 4.3사건 위령비_1.png,1,서귀포시 서부,1
166,대정면 4.3사건 위령비,166_대정면 4.3사건 위령비_2.png,2,서귀포시 서부,1
166,대정면 4.3사건 위령비,166_대정면 4.3사건 위령비_3.png,3,서귀포시 서부,1
160,대림리선돌,160_대림리선돌_0.png,0,제주시 서부,0
160,대림리선돌,160_대림리선돌_1.png,1,제주시 서부,0
881,한라의향기,881_한라의향기_0.png,0,서귀포시 서부,0
881,한라의향기,881_한라의향기_1.png,1,서귀포시 서부,0
881,한라의향기,881_한라의향기_2.png,2,서귀포시 서부,0
881,한라의향기,881_한라의향기_3.png,3,서귀포시 서부,0
881,한라의향기,881_한라의향기_4.png,4,서귀포시 서부,0
881,한라의향기,881_한라의향기_5.png,5,서귀포시 서부,0
881,한라의향기,881_한라의향기_6.png,6,서귀포시 서부,0
7,9연대 본부 옛터,7_9연대 본부 옛터_0.png,0,서귀포시 서부,1
7,9연대 본부 옛터,7_9연대 본부 옛터_1.png,1,서귀포시 서부,1
7,9연대 본부 옛터,7_9연대 본부 옛터_2.png,2,서귀포시 서부,1
7,9연대 본부 옛터,7_9연대 본부 옛터_3.png,3,서귀포시 서부,1
7,9연대 본부 옛터,7_9연대 본부 옛터_4.png,4,서귀포시 서부,1
7,9연대 본부 옛터,7_9연대 본부 옛터_5.png,5,서귀포시 서부,1
128,남원항 (남원포구),128_남원항 (남원포구)_0.png,0,서귀포시 동부,2
128,남원항 (남원포구),128_남원항 (남원포구)_1.png,1,서귀포시 동부,2
128,남원항 (남원포구),128_남원항 (남원포구)_2.png,2,서귀포시 동부,2
128,남원항 (남원포구),128_남원항 (남원포구)_3.png,3,서귀포시 동부,2
128,남원항 (남원포구),128_남원항 (남원포구)_4.png,4,서귀포시 동부,2
696,제주아트센터,696_제주아트센터_0.png,0,제주시,0
696,제주아트센터,696_제주아트센터_1.png,1,제주시,0
696,제주아트센터,696_제주아트센터_2.png,2,제주시,0
696,제주아트센터,696_제주아트센터_3.png,3,제주시,0
696,제주아트센터,696_제주아트센터_4.png,4,제주시,0
696,제주아트센터,696_제주아트센터_5.png,5,제주시,0
282,백제사,282_백제사_0.png,0,제주시 서부,1
282,백제사,282_백제사_1.png,1,제주시 서부,1
282,백제사,282_백제사_2.png,2,제주시 서부,1
542,예절이오름(여절악),542_예절이오름(여절악)_0.png,0,서귀포시 동부,0
542,예절이오름(여절악),542_예절이오름(여절악)_1.png,1,서귀포시 동부,0
542,예절이오름(여절악),542_예절이오름(여절악)_2.png,2,서귀포시 동부,0
542,예절이오름(여절악),542_예절이오름(여절악)_3.png,3,서귀포시 동부,0
542,예절이오름(여절악),542_예절이오름(여절악)_4.png,4,서귀포시 동부,0
4,4·3해원방사탑,4_4·3해원방사탑_0.png,0,제주시,0
4,4·3해원방사탑,4_4·3해원방사탑_1.png,1,제주시,0
4,4·3해원방사탑,4_4·3해원방사탑_2.png,2,제주시,0
4,4·3해원방사탑,4_4·3해원방사탑_3.png,3,제주시,0
293,별도연대,293_별도연대_0.png,0,제주시,0
293,별도연대,293_별도연대_1.png,1,제주시,0
293,별도연대,293_별도연대_2.png,2,제주시,0
293,별도연대,293_별도연대_3.png,3,제주시,0
293,별도연대,293_별도연대_4.png,4,제주시,0
610,이음새,610_이음새_0.png,0,서귀포시 동부,1
610,이음새,610_이음새_1.png,1,서귀포시 동부,1
610,이음새,610_이음새_2.png,2,서귀포시 동부,1
610,이음새,610_이음새_3.png,3,서귀포시 동부,1
610,이음새,610_이음새_4.png,4,서귀포시 동부,1
610,이음새,610_이음새_5.png,5,서귀포시 동부,1
314,브레이브독스,314_브레이브독스_0.png,0,제주시 서부,0
314,브레이브독스,314_브레이브독스_1.png,1,제주시 서부,0
314,브레이브독스,314_브레이브독스_2.png,2,제주시 서부,0
314,브레이브독스,314_브레이브독스_3.png,3,제주시 서부,0
314,브레이브독스,314_브레이브독스_4.png,4,제주시 서부,0
314,브레이브독스,314_브레이브독스_5.png,5,제주시 서부,0
314,브레이브독스,314_브레이브독스_6.png,6,제주시 서부,0
314,브레이브독스,314_브레이브독스_7.png,7,제주시 서부,0
314,브레이브독스,314_브레이브독스_8.png,8,제주시 서부,0
534,영남동,534_영남동_0.png,0,서귀포시,1
534,영남동,534_영남동_1.png,1,서귀포시,1
534,영남동,534_영남동_2.png,2,서귀포시,1
534,영남동,534_영남동_3.png,3,서귀포시,1
193,동귀방파제,193_동귀방파제_0.png,0,제주시 서부,0
193,동귀방파제,193_동귀방파제_1.png,1,제주시 서부,0
193,동귀방파제,193_동귀방파제_2.png,2,제주시 서부,0
193,동귀방파제,193_동귀방파제_3.png,3,제주시 서부,0
193,동귀방파제,193_동귀방파제_4.png,4,제주시 서부,0
38,걸서악오름,38_걸서악오름_0.png,0,서귀포시 동부,0
38,걸서악오름,38_걸서악오름_1.png,1,서귀포시 동부,0
38,걸서악오름,38_걸서악오름_2.png,2,서귀포시 동부,0
38,걸서악오름,38_걸서악오름_3.png,3,서귀포시 동부,0
38,걸서악오름,38_걸서악오름_4.png,4,서귀포시 동부,0
38,걸서악오름,38_걸서악오름_5.png,5,서귀포시 동부,0
817,칠머리길,817_칠머리길_0.png,0,제주시,0
817,칠머리길,817_칠머리길_1.png,1,제주시,0
817,칠머리길,817_칠머리길_2.png,2,제주시,0
817,칠머리길,817_칠머리길_3.png,3,제주시,0
817,칠머리길,817_칠머리길_4.png,4,제주시,0
817,칠머리길,817_칠머리길_5.png,5,제주시,0
817,칠머리길,817_칠머리길_6.png,6,제주시,0
817,칠머리길,817_칠머리길_7.png,7,제주시,0
817,칠머리길,817_칠머리길_8.png,8,제주시,0
294,별도포구,294_별도포구_0.png,0,제주시,1
294,별도포구,294_별도포구_1.png,1,제주시,1
294,별도포구,294_별도포구_2.png,2,제주시,1
294,별도포구,294_별도포구_3.png,3,제주시,1
294,별도포구,294_별도포구_4.png,4,제주시,1
294,별도포구,294_별도포구_5.png,5,제주시,1
230,멍멍플레이스 ,230_멍멍플레이스 _0.png,0,제주시 서부,0
230,멍멍플레이스 ,230_멍멍플레이스 _1.png,1,제주시 서부,0
230,멍멍플레이스 ,230_멍멍플레이스 _2.png,2,제주시 서부,0
230,멍멍플레이스 ,230_멍멍플레이스 _3.png,3,제주시 서부,0
230,멍멍플레이스 ,230_멍멍플레이스 _4.png,4,제주시 서부,0
230,멍멍플레이스 ,230_멍멍플레이스 _5.png,5,제주시 서부,0
230,멍멍플레이스 ,230_멍멍플레이스 _6.png,6,제주시 서부,0
230,멍멍플레이스 ,230_멍멍플레이스 _7.png,7,제주시 서부,0
230,멍멍플레이스 ,230_멍멍플레이스 _8.png,8,제주시 서부,0
113,제주김택화미술관,113_제주김택화미술관_0.png,0,제주시 동부,0
113,제주김택화미술관,113_제주김택화미술관_1.png,1,제주시 동부,0
113,제주김택화미술관,113_제주김택화미술관_2.png,2,제주시 동부,0
113,제주김택화미술관,113_제주김택화미술관_3.png,3,제주시 동부,0
113,제주김택화미술관,113_제주김택화미술관_4.png,4,제주시 동부,0
113,제주김택화미술관,113_제주김택화미술관_5.png,5,제주시 동부,0
113,제주김택화미술관,113_제주김택화미술관_6.png,6,제주시 동부,0
113,제주김택화미술관,113_제주김택화미술관_7.png,7,제주시 동부,0
203,뒤굽은이오름,203_뒤굽은이오름_0.png,0,제주시 동부,0
203,뒤굽은이오름,203_뒤굽은이오름_1.png,1,제주시 동부,0
203,뒤굽은이오름,203_뒤굽은이오름_2.png,2,제주시 동부,0
203,뒤굽은이오름,203_뒤굽은이오름_3.png,3,제주시 동부,0
203,뒤굽은이오름,203_뒤굽은이오름_4.png,4,제주시 동부,0
203,뒤굽은이오름,203_뒤굽은이오름_5.png,5,제주시 동부,0
409,성산초등학교 서청특별중대 주둔지,409_성산초등학교 서청특별중대 주둔지_0.png,0,서귀포시 동부,0
409,성산초등학교 서청특별중대 주둔지,409_성산초등학교 서청특별중대 주둔지_1.png,1,서귀포시 동부,0
306,북촌리 4.3길,306_북촌리 4.3길_0.png,0,제주시 동부,1
306,북촌리 4.3길,306_북촌리 4.3길_1.png,1,제주시 동부,1
306,북촌리 4.3길,306_북촌리 4.3길_2.png,2,제주시 동부,1
306,북촌리 4.3길,306_북촌리 4.3길_3.png,3,제주시 동부,1
306,북촌리 4.3길,306_북촌리 4.3길_4.png,4,제주시 동부,1
306,북촌리 4.3길,306_북촌리 4.3길_5.png,5,제주시 동부,1
804,천주교 순례길 - 신축화해길,804_천주교 순례길 - 신축화해길_0.png,0,제주시,0
804,천주교 순례길 - 신축화해길,804_천주교 순례길 - 신축화해길_1.png,1,제주시,0
804,천주교 순례길 - 신축화해길,804_천주교 순례길 - 신축화해길_2.png,2,제주시,0
804,천주교 순례길 - 신축화해길,804_천주교 순례길 - 신축화해길_3.png,3,제주시,0
804,천주교 순례길 - 신축화해길,804_천주교 순례길 - 신축화해길_4.png,4,제주시,0
804,천주교 순례길 - 신축화해길,804_천주교 순례길 - 신축화해길_5.png,5,제주시,0
804,천주교 순례길 - 신축화해길,804_천주교 순례길 - 신축화해길_6.png,6,제주시,0
662,제주도공방 노꼬메,662_제주도공방 노꼬메_0.png,0,제주시,0
662,제주도공방 노꼬메,662_제주도공방 노꼬메_1.png,1,제주시,0
662,제주도공방 노꼬메,662_제주도공방 노꼬메_2.png,2,제주시,0
662,제주도공방 노꼬메,662_제주도공방 노꼬메_3.png,3,제주시,0
662,제주도공방 노꼬메,662_제주도공방 노꼬메_4.png,4,제주시,0
662,제주도공방 노꼬메,662_제주도공방 노꼬메_5.png,5,제주시,0
662,제주도공방 노꼬메,662_제주도공방 노꼬메_6.png,6,제주시,0
74,궁대오름(궁대악),74_궁대오름(궁대악)_0.png,0,서귀포시 동부,0
74,궁대오름(궁대악),74_궁대오름(궁대악)_1.png,1,서귀포시 동부,0
74,궁대오름(궁대악),74_궁대오름(궁대악)_2.png,2,서귀포시 동부,0
469,신양포구,469_신양포구_0.png,0,서귀포시 동부,0
469,신양포구,469_신양포구_1.png,1,서귀포시 동부,0
469,신양포구,469_신양포구_2.png,2,서귀포시 동부,0
469,신양포구,469_신양포구_3.png,3,서귀포시 동부,0
469,신양포구,469_신양포구_4.png,4,서귀포시 동부,0
833,태흥포구,833_태흥포구_0.png,0,서귀포시 동부,0
833,태흥포구,833_태흥포구_1.png,1,서귀포시 동부,0
833,태흥포구,833_태흥포구_2.png,2,서귀포시 동부,0
833,태흥포구,833_태흥포구_3.png,3,서귀포시 동부,0
833,태흥포구,833_태흥포구_4.png,4,서귀포시 동부,0
833,태흥포구,833_태흥포구_5.png,5,서귀포시 동부,0
471,신엄포구,471_신엄포구_0.png,0,제주시 서부,0
471,신엄포구,471_신엄포구_1.png,1,제주시 서부,0
471,신엄포구,471_신엄포구_2.png,2,제주시 서부,0
471,신엄포구,471_신엄포구_3.png,3,제주시 서부,0
471,신엄포구,471_신엄포구_4.png,4,제주시 서부,0
375,서귀본향당,375_서귀본향당_0.png,0,서귀포시,0
375,서귀본향당,375_서귀본향당_1.png,1,서귀포시,0
530,연대포구,530_연대포구_0.png,0,제주시,0
530,연대포구,530_연대포구_1.png,1,제주시,0
530,연대포구,530_연대포구_2.png,2,제주시,0
530,연대포구,530_연대포구_3.png,3,제주시,0
530,연대포구,530_연대포구_4.png,4,제주시,0
530,연대포구,530_연대포구_5.png,5,제주시,0
91,금붕사,91_금붕사_0.png,0,제주시 동부,0
91,금붕사,91_금붕사_1.png,1,제주시 동부,0
91,금붕사,91_금붕사_2.png,2,제주시 동부,0
91,금붕사,91_금붕사_3.png,3,제주시 동부,0
91,금붕사,91_금붕사_4.png,4,제주시 동부,0
91,금붕사,91_금붕사_5.png,5,제주시 동부,0
91,금붕사,91_금붕사_6.png,6,제주시 동부,0
91,금붕사,91_금붕사_7.png,7,제주시 동부,0
361,삼화포구,361_삼화포구_0.png,0,제주시,0
