0,1,2,3,4,place_name,total_count,place_id,area,like_num
0.0197132616487455,0.2410394265232975,0.1254480286738351,0.021505376344086,0.5922939068100358,법화사지,1116,287,서귀포시,2
0.0676691729323308,0.2481203007518796,0.1052631578947368,0.0150375939849624,0.5639097744360902,황우지해안 열두굴,133,920,서귀포시,2
0.0163934426229508,0.1967213114754098,0.180327868852459,0.1639344262295081,0.4426229508196721,제주올레 7-1코스,122,725,서귀포시,2
0.0,0.3880597014925373,0.126865671641791,0.0149253731343283,0.4701492537313433,제주다원 녹차미로공원,134,659,서귀포시,2
0.079295154185022,0.2334801762114537,0.0704845814977973,0.066079295154185,0.5506607929515418,제주워터월드,227,729,서귀포시,1
0.0285132382892057,0.2912423625254582,0.1364562118126273,0.0040733197556008,0.539714867617108,제주올레 8코스,491,727,서귀포시,1
0.0192307692307692,0.3846153846153846,0.1538461538461538,0.0769230769230769,0.3653846153846153,정모시쉼터,52,634,서귀포시,1
0.0138888888888888,0.3333333333333333,0.2638888888888889,0.0138888888888888,0.375,제지기오름,72,754,서귀포시,1
0.0649350649350649,0.3896103896103896,0.1038961038961039,0.0389610389610389,0.4025974025974026,윈드1947 카트 테마파크,77,599,서귀포시,1
0.0490716180371352,0.4442970822281167,0.1140583554376657,0.0172413793103448,0.3753315649867374,굿다이버,754,73,서귀포시,1
0.0726256983240223,0.4608938547486033,0.1284916201117318,0.0335195530726257,0.3044692737430167,강정천유원지,358,24,서귀포시,1
0.0,0.282051282051282,0.1025641025641025,0.0512820512820512,0.5641025641025641,서복전시관,39,389,서귀포시,1
0.0167364016736401,0.2384937238493724,0.0920502092050209,0.0292887029288702,0.6234309623430963,서귀포예술의전당,239,380,서귀포시,1
0.0652173913043478,0.4347826086956521,0.0434782608695652,0.0,0.4565217391304347,서건도,46,371,서귀포시,1
0.0130718954248366,0.3333333333333333,0.0849673202614379,0.0457516339869281,0.5228758169934641,간세공방,306,17,서귀포시,1
0.3375430539609644,0.3455797933409874,0.0539609644087256,0.018369690011481,0.2445464982778415,소정방폭포,871,433,서귀포시,1
0.0123456790123456,0.2777777777777778,0.1172839506172839,0.0679012345679012,0.5246913580246914,소암현중화기념관,162,431,서귀포시,1
0.0694444444444444,0.2777777777777778,0.1111111111111111,0.0138888888888888,0.5277777777777778,소라의성,72,428,서귀포시,1
0.0367892976588628,0.451505016722408,0.0969899665551839,0.020066889632107,0.3946488294314381,베릿네오름,299,289,서귀포시,1
0.0441988950276243,0.2688766114180478,0.143646408839779,0.0165745856353591,0.5267034990791897,보목포구,543,298,서귀포시,1
0.1107784431137724,0.2155688622754491,0.092814371257485,0.0419161676646706,0.5389221556886228,법환포구,334,288,서귀포시,1
0.0521172638436482,0.3159609120521172,0.0651465798045602,0.0488599348534201,0.5179153094462541,삼매봉,307,353,서귀포시,1
0.075839653304442,0.3185265438786565,0.1213434452871072,0.0238353196099674,0.4604550379198266,쇠소깍제트,923,446,서귀포시,1
0.0473751600512163,0.262483994878361,0.2573623559539053,0.0230473751600512,0.409731113956466,걸매생태공원,781,36,서귀포시,1
0.1378026070763501,0.2756052141527002,0.106145251396648,0.0335195530726257,0.4469273743016759,거믄여해안경승지,537,30,서귀포시,0
0.0909090909090909,0.4242424242424242,0.1212121212121212,0.0303030303030303,0.3333333333333333,한국야구명예전당(야구박물관),33,870,서귀포시,0
0.1165587419056429,0.2599444958371878,0.0989824236817761,0.0212765957446808,0.5032377428307123,존자암지,1081,768,서귀포시,0
0.1323529411764706,0.3088235294117647,0.1225490196078431,0.0294117647058823,0.4068627450980392,천주교 순례길 - 하논성당길,204,805,서귀포시,0
0.0318471337579617,0.464968152866242,0.1401273885350318,0.0318471337579617,0.3312101910828025,조이다이브,157,759,서귀포시,0
0.0,0.45,0.1,0.0333333333333333,0.4166666666666667,소남머리,60,427,서귀포시,0
0.0433962264150943,0.2632075471698113,0.2481132075471698,0.0169811320754716,0.4283018867924528,맛있는 철학자(태반의땅제주),1060,225,서귀포시,0
0.0266666666666666,0.3766666666666666,0.0866666666666666,0.02,0.49,"보롬이(하논, 화구구)",300,297,서귀포시,0
0.05,0.3,0.2,0.0,0.45,문화빳데리 충전소,20,251,서귀포시,0
0.1129032258064516,0.2741935483870967,0.1774193548387097,0.0161290322580645,0.4193548387096774,서귀포시립기당미술관,62,379,서귀포시,0
0.0357142857142857,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.3214285714285714,서귀다원,28,374,서귀포시,0
0.3157894736842105,0.2631578947368421,0.0526315789473684,0.0,0.3684210526315789,제주국제평화센터,19,652,서귀포시,0
0.0,1.0,0.0,0.0,0.0,돈내코유원지,1,187,서귀포시,0
0.0,1.0,0.0,0.0,0.0,예래생태체험관,1,539,서귀포시,0
0.0,0.3809523809523809,0.0476190476190476,0.0,0.5714285714285714,월평포구,21,596,서귀포시,0
0.0,0.2592592592592592,0.1111111111111111,0.1481481481481481,0.4814814814814814,월라사,27,590,서귀포시,0
0.0526315789473684,0.2631578947368421,0.1228070175438596,0.0,0.5614035087719298,한라산영실코스,57,877,서귀포시,30
0.0769230769230769,0.4230769230769231,0.1538461538461538,0.0384615384615384,0.3076923076923077,백록담,26,280,서귀포시,17
0.0451127819548872,0.18796992481203,0.2406015037593984,0.0150375939849624,0.5112781954887218,중문관광단지,133,777,서귀포시,10
0.0476190476190476,0.2857142857142857,0.1666666666666666,0.0952380952380952,0.4047619047619047,서귀포잠수함(대국해저관광)	,42,382,서귀포시,7
0.0,0.5,0.0,0.0,0.5,엉또폭포,28,526,서귀포시,5
0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.4444444444444444,동백포레스트,9,195,서귀포시,5
0.2222222222222222,0.1666666666666666,0.1666666666666666,0.1111111111111111,0.3333333333333333,섶섬(서귀포해양도립공원),18,417,서귀포시,3
0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,감귤박물관 월라봉 산책로 - 생이소리길,3,19,서귀포시,3
0.0,0.375,0.0,0.0,0.625,중문색달해변(해산물),8,780,서귀포시,2
0.057471264367816,0.264367816091954,0.1034482758620689,0.0172413793103448,0.5574712643678161,문섬(서귀포해양도립공원),174,249,서귀포시,2
0.0,0.4,0.2,0.0,0.4,돔베낭길,5,190,서귀포시,1
0.0,0.3,0.4,0.0,0.3,고근산(고공산),10,42,서귀포시,1
0.25,0.5,0.0,0.0,0.25,천지연기정길,4,807,서귀포시,0
0.0,0.8,0.2,0.0,0.0,소천지,5,378,서귀포시 동부,0
0.0,0.8,0.2,0.0,0.0,제주다이브 체험다이빙,5,660,서귀포시,3
0.0,0.0,0.2307692307692307,0.1538461538461538,0.6153846153846154,제주해양레저파크,13,749,서귀포시,1
0.0,0.0,0.0,0.0,1.0,중문리 신사터,1,778,서귀포시,1
0.072289156626506,0.3461117196056955,0.1139101861993428,0.0476451259583789,0.4200438116100766,들렁모루 산책길,1826,204,서귀포시,1
0.0544478527607361,0.2423312883435582,0.1326687116564417,0.0168711656441717,0.553680981595092,법정사,1304,286,서귀포시,1
0.0283018867924528,0.259958071278826,0.1320754716981132,0.0492662473794549,0.5303983228511531,제주해양레저 ,954,748,서귀포시,0
0.0888888888888888,0.2444444444444444,0.2888888888888888,0.0,0.3777777777777777,월라봉(효돈),45,589,서귀포시,0
0.0,0.0,1.0,0.0,0.0,거믄여해안경승지,1,2,서귀포시 서부,3
0.0344827586206896,0.4482758620689655,0.1379310344827586,0.0,0.3793103448275862,"보롬이(하논, 화구구)",29,22,제주시 서부,2
0.024,0.48,0.16,0.04,0.296,섭지코지,125,400,서귀포시 동부,112
0.0129032258064516,0.3032258064516129,0.1354838709677419,0.032258064516129,0.5161290322580645,아쿠아플라넷 제주,310,496,서귀포시 동부,42
0.0,0.2222222222222222,0.1481481481481481,0.037037037037037,0.5925925925925926,제주민속촌,27,676,서귀포시 동부,7
0.0,0.3571428571428571,0.0,0.0714285714285714,0.5714285714285714,붉은오름(표선면),14,313,서귀포시 동부,3
0.0508474576271186,0.3389830508474576,0.1016949152542373,0.0145278450363196,0.4939467312348668,남원항 (남원포구),413,128,서귀포시 동부,2
0.0,0.25,0.0,0.1666666666666666,0.5833333333333334,두산봉(말미오름),12,202,서귀포시 동부,2
0.027027027027027,0.4324324324324324,0.1351351351351351,0.0,0.4054054054054054,오림반,37,545,서귀포시 동부,1
0.0,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666666,온평리 포구,6,552,서귀포시 동부,1
0.0,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,낙타트래킹,9,121,서귀포시 동부,1
0.1764705882352941,0.0,0.1764705882352941,0.0588235294117647,0.5882352941176471,"대수산봉(큰물뫼,물미오름)",17,161,서귀포시 동부,1
0.0606060606060606,0.303030303030303,0.3333333333333333,0.0,0.303030303030303,이음새,33,610,서귀포시 동부,1
1.0,0.0,0.0,0.0,0.0,성산오조리해안,1,407,서귀포시 동부,1
0.0384615384615384,0.3461538461538461,0.1666666666666666,0.0,0.4487179487179487,모구리오름,78,234,서귀포시 동부,1
0.09375,0.375,0.125,0.0,0.40625,이승이오름(이승악),32,609,서귀포시 동부,0
0.0,0.2941176470588235,0.3529411764705882,0.0,0.3529411764705882,아이리스촬영지(하얀등대),17,492,서귀포시 동부,6
0.0,0.25,0.0833333333333333,0.0,0.6666666666666666,성산 유채꽃재배단지,12,405,서귀포시 동부,5
0.0,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,지포뮤지엄,9,788,서귀포시 동부,5
0.0526315789473684,0.3684210526315789,0.3157894736842105,0.0526315789473684,0.2105263157894736,5.16도로숲터널,19,5,서귀포시 동부,4
0.1,0.5,0.1,0.0,0.3,큰사슴이오름,10,827,서귀포시 동부,2
1.0,0.0,0.0,0.0,0.0,영주산,1,537,서귀포시 동부,2
0.0588235294117647,0.1764705882352941,0.3529411764705882,0.0,0.4117647058823529,마흐니 숲길,17,221,서귀포시 동부,2
0.037037037037037,0.4444444444444444,0.1111111111111111,0.0,0.4074074074074074,신천리 벽화마을,27,475,서귀포시 동부,2
0.3538461538461538,0.1538461538461538,0.0461538461538461,0.0,0.4461538461538462,통오름,65,843,서귀포시 동부,2
0.0,0.5,0.25,0.0,0.25,신양해안도로,4,470,서귀포시 동부,2
0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,표선세화해안도로,3,858,서귀포시 동부,2
0.1739130434782608,0.2608695652173913,0.1739130434782608,0.0,0.391304347826087,사려니오름,23,334,서귀포시 동부,2
0.0,0.6470588235294118,0.1176470588235294,0.0,0.2352941176470588,족은사슴이오름,17,767,서귀포시 동부,1
0.0,0.2,0.2,0.0,0.6,독자봉,5,185,서귀포시 동부,1
0.0555555555555555,0.1666666666666666,0.1666666666666666,0.0555555555555555,0.5555555555555556,개오름,18,25,서귀포시 동부,1
0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,한모살 (표선백사장),6,885,서귀포시 동부,1
0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666,감귤상웨빵 체험,6,20,서귀포시 동부,1
0.0,0.4545454545454545,0.1818181818181818,0.0909090909090909,0.2727272727272727,모지오름,11,237,서귀포시 동부,1
0.0526315789473684,0.3684210526315789,0.3157894736842105,0.0526315789473684,0.2105263157894736,매오름,19,227,서귀포시 동부,1
0.03125,0.25,0.15625,0.0,0.5625,공천포구,32,56,서귀포시 동부,0
0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,토산봉(망오름),6,839,서귀포시 동부,0
0.2666666666666666,0.5333333333333333,0.0666666666666666,0.0,0.1333333333333333,좌보미오름,15,774,서귀포시 동부,0
0.3125,0.125,0.0625,0.0625,0.4375,궁대오름(궁대악),16,74,서귀포시 동부,0
0.0,0.4545454545454545,0.1818181818181818,0.0909090909090909,0.2727272727272727,망장포,11,226,서귀포시 동부,0
0.0457601387985252,0.2501626545217957,0.1237258729126003,0.0313381045326393,0.5490132292344394,신산환해장성,9222,467,서귀포시 동부,0
0.0559139784946236,0.3139784946236559,0.1118279569892473,0.0150537634408602,0.5032258064516129,성산~세화 해안도로,465,406,서귀포시 동부,0
0.1228699551569506,0.2825112107623318,0.0896860986547085,0.0331838565022421,0.4717488789237668,서귀포 다이브센터,1115,376,서귀포시 동부,0
0.1286407766990291,0.2463592233009708,0.0703883495145631,0.0473300970873786,0.5072815533980582,농개,824,140,서귀포시 동부,0
0.1460258780036968,0.2754158964879852,0.1524953789279112,0.0157116451016635,0.410351201478743,"자배봉(자배오름,망오름)",1082,625,서귀포시 동부,0
0.0303617571059431,0.2370801033591731,0.1621447028423772,0.065891472868217,0.5045219638242894,제주오렌지,1548,701,서귀포시 동부,0
0.0409731113956466,0.263764404609475,0.1293213828425096,0.0115236875800256,0.5544174135723432,온평리 환해장성,781,553,서귀포시 동부,0
0.0891514500537056,0.3705692803437164,0.1117078410311493,0.0171858216970998,0.4113856068743287,성산일출봉,931,408,서귀포시 동부,301
0.065,0.35,0.225,0.00875,0.35125,광치기해변,800,65,서귀포시 동부,33
0.0237191650853889,0.4117647058823529,0.1698292220113852,0.0275142314990512,0.3671726755218216,휴애리 자연생활공원,1054,925,서귀포시 동부,31
0.089,0.297,0.101,0.033,0.48,제주동백수목원,1000,667,서귀포시 동부,27
0.0948795180722891,0.2756024096385542,0.1310240963855421,0.0391566265060241,0.4593373493975903,보롬왓,664,296,서귀포시 동부,26
0.0750670241286863,0.35656836461126,0.0978552278820375,0.0120643431635388,0.4584450402144772,성읍민속마을,746,414,서귀포시 동부,16
0.0128205128205128,0.2564102564102564,0.0641025641025641,0.0512820512820512,0.6153846153846154,제주해양동물박물관,78,747,서귀포시 동부,15
0.0504201680672268,0.3907563025210084,0.0966386554621848,0.0252100840336134,0.4369747899159664,제주허브동산,238,751,서귀포시 동부,13
0.3333333333333333,0.22,0.12,0.0133333333333333,0.3133333333333333,붉은오름 자연휴양림,150,311,서귀포시 동부,12
0.0758928571428571,0.3705357142857143,0.1116071428571428,0.03125,0.4107142857142857,김영갑갤러리 두모악,224,111,서귀포시 동부,10
0.0150862068965517,0.3631465517241379,0.1875,0.1433189655172413,0.2909482758620689,제주커피박물관 바움 Baum,928,741,서귀포시 동부,10
0.0884955752212389,0.2831858407079646,0.1238938053097345,0.0088495575221238,0.495575221238938,사라오름,113,332,서귀포시 동부,8
0.0166666666666666,0.3194444444444444,0.1805555555555555,0.0472222222222222,0.4361111111111111,일출랜드,360,618,서귀포시 동부,8
0.0303390838786436,0.247471743010113,0.1332540154669839,0.0594883997620464,0.529446757882213,제주올레 1코스,1681,717,서귀포시 동부,7
0.0099009900990099,0.3762376237623762,0.1485148514851485,0.0198019801980198,0.4455445544554455,따라비오름,101,207,서귀포시 동부,6
0.037037037037037,0.3253968253968254,0.3068783068783068,0.0119047619047619,0.3187830687830688,제주베니스랜드,756,678,서귀포시 동부,6
0.0320855614973262,0.4117647058823529,0.1016042780748663,0.0267379679144385,0.427807486631016,성읍녹차마을,187,411,서귀포시 동부,5
0.0896286811779769,0.3713188220230474,0.0717029449423815,0.0230473751600512,0.4443021766965428,백약이오름,781,281,서귀포시 동부,5
0.0323383084577114,0.2213930348258706,0.0597014925373134,0.0771144278606965,0.6094527363184079,남원큰엉해변,402,127,서귀포시 동부,4
0.0347826086956521,0.3565217391304348,0.1391304347826087,0.0,0.4695652173913043,미천굴,115,259,서귀포시 동부,4
0.0068493150684931,0.2671232876712329,0.1232876712328767,0.0376712328767123,0.565068493150685,유민미술관,292,602,서귀포시 동부,4
0.0136986301369863,0.3013698630136986,0.0958904109589041,0.0136986301369863,0.5753424657534246,대장금촬영지(제주민속촌),73,165,서귀포시 동부,4
0.2321428571428571,0.2053571428571428,0.0535714285714285,0.0,0.5089285714285714,옷귀마테마타운,112,555,서귀포시 동부,4
0.135042735042735,0.2957264957264957,0.0717948717948717,0.0085470085470085,0.4888888888888889,머체왓숲길,585,229,서귀포시 동부,4
0.0109090909090909,0.32,0.1381818181818181,0.0618181818181818,0.4690909090909091,신흥2리 동백마을,275,482,서귀포시 동부,4
0.0344827586206896,0.3448275862068966,0.1896551724137931,0.0344827586206896,0.396551724137931,제주올레 2코스,58,720,서귀포시 동부,3
0.0238095238095238,0.4841269841269841,0.1587301587301587,0.0396825396825396,0.2936507936507936,혼인지,126,909,서귀포시 동부,3
0.0616045845272206,0.3209169054441261,0.1174785100286533,0.0386819484240687,0.4613180515759312,세계술박물관,698,418,서귀포시 동부,3
0.2061068702290076,0.3053435114503817,0.1221374045801526,0.0305343511450381,0.3358778625954198,신양섭지해수욕장,131,468,서귀포시 동부,3
0.0320247933884297,0.2975206611570248,0.1508264462809917,0.0299586776859504,0.4896694214876033,폴개협동조합,968,857,서귀포시 동부,3
0.0069444444444444,0.5694444444444444,0.0694444444444444,0.0138888888888888,0.3402777777777778,다이나믹메이즈,144,150,서귀포시 동부,3
0.1155234657039711,0.2617328519855595,0.0848375451263537,0.0505415162454873,0.4873646209386281,성읍랜드,554,412,서귀포시 동부,2
0.0689655172413793,0.1379310344827586,0.1896551724137931,0.0862068965517241,0.5172413793103449,옥돔마을,58,551,서귀포시 동부,2
0.0470383275261324,0.3013937282229965,0.1724738675958188,0.0209059233449477,0.4581881533101045,표선해수욕장,574,859,서귀포시 동부,2
0.0899772209567198,0.3724373576309795,0.1184510250569476,0.0125284738041002,0.4066059225512528,제주아리랑 NEW 혼,878,694,서귀포시 동부,2
0.0154185022026431,0.3436123348017621,0.0719530102790014,0.0301027900146842,0.5389133627019089,효명사,1362,921,서귀포시 동부,2
0.0263157894736842,0.3289473684210526,0.2631578947368421,0.0263157894736842,0.3552631578947368,제주올레 3코스,76,721,서귀포시 동부,2
0.0329768270944741,0.2994652406417112,0.2023172905525846,0.0160427807486631,0.4491978609625668,조랑말체험공원,1122,755,서귀포시 동부,2
0.2865691489361702,0.3477393617021276,0.0285904255319148,0.0099734042553191,0.3271276595744681,해품은체험농장,1504,895,서귀포시 동부,2
0.0700934579439252,0.4299065420560747,0.1331775700934579,0.0186915887850467,0.3481308411214953,청초밭영농조합법인,428,810,서귀포시 동부,1
0.0429447852760736,0.3067484662576687,0.1779141104294478,0.0552147239263803,0.4171779141104294,오름터 민속마을,163,544,서귀포시 동부,1
0.0675675675675675,0.2837837837837837,0.1081081081081081,0.027027027027027,0.5135135135135135,오조포구,74,548,서귀포시 동부,1
0.0346938775510204,0.2836734693877551,0.1510204081632653,0.0653061224489796,0.4653061224489795,위미리 동백나무군락,490,597,서귀포시 동부,1
0.0579710144927536,0.1884057971014492,0.3333333333333333,0.0144927536231884,0.4057971014492754,위미항,69,598,서귀포시 동부,1
0.0,0.2962962962962963,0.074074074074074,0.037037037037037,0.5925925925925926,물영아리오름,27,255,서귀포시 동부,1
0.0188679245283018,0.2924528301886792,0.0943396226415094,0.0188679245283018,0.5754716981132075,허브동산 미디어 파사드 (media facade),106,898,서귀포시 동부,1
0.009009009009009,0.4234234234234234,0.09009009009009,0.018018018018018,0.4594594594594595,빛의 벙커,111,325,서귀포시 동부,1
0.009090909090909,0.3636363636363636,0.1363636363636363,0.0454545454545454,0.4454545454545454,포토갤러리 자연사랑미술관,110,856,서귀포시 동부,1
0.0409283362082483,0.2041712403951701,0.1480319899639328,0.0420260310490826,0.564842402383566,목장카페 드르쿰다,6377,239,서귀포시 동부,1
0.1058861164427383,0.2751119641714651,0.0953294945617402,0.0348688419705694,0.4888035828534869,공천포,6252,55,서귀포시 동부,0
0.0588406641421497,0.223711039906787,0.1730265074279056,0.0509758228954267,0.4934459656277308,제주올레 4코스,3433,722,서귀포시 동부,0
0.1052014078998826,0.2624168947985921,0.1095033242080563,0.0348064137661321,0.4880719593273367,제주올레 5코스,2557,723,서귀포시 동부,0
0.048090523338048,0.2687411598302687,0.1272984441301273,0.0311173974540311,0.5247524752475248,태웃개,707,832,서귀포시 동부,0
0.0792733278282411,0.2782824112303881,0.1263418662262593,0.037159372419488,0.4789430222956234,고흐의 정원,1211,52,서귀포시 동부,0
0.0268199233716475,0.2413793103448276,0.160919540229885,0.0344827586206896,0.5363984674329502,고살리숲길,261,48,서귀포시 동부,0
0.074074074074074,0.3703703703703703,0.1563786008230452,0.0246913580246913,0.3744855967078189,수악 (물오름),243,451,서귀포시 동부,0
0.0637254901960784,0.3529411764705882,0.1470588235294117,0.034313725490196,0.4019607843137255,쇠와꽃 승마장,204,448,서귀포시 동부,0
0.0265625,0.2984375,0.1203125,0.0390625,0.515625,알프스승마장포니,640,510,서귀포시 동부,0
0.1461538461538461,0.2846153846153846,0.1153846153846153,0.0307692307692307,0.4230769230769231,성읍승마장,130,415,서귀포시 동부,0
0.0363636363636363,0.2545454545454545,0.1454545454545454,0.0,0.5636363636363636,성산포항,110,410,서귀포시 동부,0
0.0076923076923076,0.2153846153846154,0.123076923076923,0.0538461538461538,0.6,일출랜드 아트센터,130,619,서귀포시 동부,0
0.0202702702702702,0.2905405405405405,0.1081081081081081,0.1418918918918918,0.4391891891891892,대포해안주상절리대,148,775,서귀포시 ,60
0.0185185185185185,0.3055555555555556,0.1018518518518518,0.1203703703703703,0.4537037037037037, 제주 올레길,108,703,서귀포시 서부,1
0.0160771704180064,0.1929260450160771,0.2572347266881029,0.0385852090032154,0.495176848874598, 산방산,311,340,서귀포시 서부,0
0.0,0.3164556962025316,0.1012658227848101,0.0759493670886076,0.5063291139240507, 헬로 키티 아일랜드,79,899,서귀포시 서부,17
0.0285714285714285,0.3428571428571428,0.1142857142857142,0.0571428571428571,0.4571428571428571, 건강과 성 박물관,35,34,서귀포시 서부,6
0.0384615384615384,0.3076923076923077,0.1153846153846153,0.0384615384615384,0.5, 제주항공우주박물관,26,745,서귀포시 서부,9
0.0047393364928909,0.1848341232227488,0.1232227488151658,0.0995260663507109,0.5876777251184834, 카멜리아힐,211,818,서귀포시 서부,162
0.0252100840336134,0.196078431372549,0.196078431372549,0.0532212885154061,0.5294117647058824, 산방굴사,357,337,서귀포시 서부,5
0.0555555555555555,0.1111111111111111,0.4444444444444444,0.0555555555555555,0.3333333333333333, 관음사,18,62,제주시,7
0.0,0.217391304347826,0.3043478260869565,0.0,0.4782608695652174, 더 마 파크,23,175,제주시 서부,11
0.0274725274725274,0.1675824175824175,0.184065934065934,0.0576923076923076,0.5631868131868132, 마라도,364,216,서귀포시 서부,21
